customer_id,age,gender,city,signup_date,customer_segment,
C05306,21,Female,Guntur,12-03-2024,Regular,
C05307,37,Female,Kolkata,29-06-2024,Regular,
C05308,41,Male,Bengaluru,31-05-2024,Regular,
C05309,37,Male,Kolkata,05-12-2023,Premium,
C05310,62,Male,Delhi,29-09-2024,Regular,
C05311,28,Male,Hyderabad,06-09-2023,Budget,
C05312,36,Male,Bengaluru,02-07-2024,Budget,
C05313,29,Female,Ahmedabad,14-05-2023,Regular,
C05314,32,Female,Pune,31-05-2024,Regular,
C05315,45,Female,Delhi,08-05-2025,Budget,
C05316,32,Male,Ahmedabad,14-06-2025,Regular,
C05317,32,Male,Pune,30-01-2025,Regular,
C05318,49,Male,Vijayawada,27-03-2025,Budget,
C05319,57,Male,Hyderabad,14-03-2023,Budget,
C05320,27,Female,Chennai,09-01-2024,Budget,
C05321,23,Male,Bengaluru,17-12-2024,Regular,
C05322,29,Female,Delhi,26-05-2025,Budget,
C05323,45,Male,Vijayawada,30-09-2024,Budget,
C05324,63,Female,Delhi,23-07-2025,Regular,
C05325,25,Female,Mumbai,27-10-2023,Regular,
C05326,20,Female,Hyderabad,18-06-2023,Regular,
C05327,42,Female,Mumbai,05-04-2023,Regular,
C05328,64,Female,Chennai,30-09-2024,Regular,
C05329,43,Female,Bengaluru,29-12-2024,Regular,
C05330,61,Male,Bengaluru,09-11-2023,Premium,
C05331,48,Male,Kolkata,08-05-2025,Regular,
C05332,19,Female,Ahmedabad,20-03-2025,Regular,
C05333,38,Male,Ahmedabad,30-01-2024,Budget,
C05334,54,Female,Hyderabad,19-09-2023,Regular,
C05335,41,Male,Vijayawada,23-03-2025,Premium,
C05336,27,Female,Pune,05-01-2025,Budget,
C05337,26,Male,Pune,07-07-2023,Budget,
C05338,49,Female,Guntur,07-10-2023,Regular,
C05339,39,Male,Chennai,16-06-2024,Premium,
C05340,44,Male,Pune,13-07-2024,Budget,
C05341,35,Female,Hyderabad,01-07-2023,Premium,
C05342,33,Male,Delhi,04-11-2025,Budget,
C05343,49,Male,Chennai,01-03-2024,Premium,
C05344,18,Female,Bengaluru,22-02-2024,Premium,
C05345,38,Female,Kolkata,08-03-2023,Regular,
C05346,35,Male,Bengaluru,16-08-2025,Premium,
C05347,54,Female,Vijayawada,15-09-2023,Premium,
C05348,52,Male,Chennai,16-12-2025,Premium,
C05349,38,Male,Hyderabad,15-08-2025,Regular,
C05350,30,Female,Delhi,16-07-2023,Regular,
C05351,29,Male,Mumbai,01-07-2023,Budget,
C05352,27,Male,Kolkata,27-05-2025,Budget,
C05353,30,Male,Kolkata,16-06-2025,Regular,
C05354,53,Female,Pune,17-08-2024,Budget,
C05355,20,Female,Pune,05-02-2023,Premium,
C05356,19,Male,Ahmedabad,30-10-2025,Budget,
C05357,43,Female,Kolkata,06-03-2024,Budget,
C05358,28,Female,Bengaluru,21-10-2025,Budget,
C05359,57,Male,Delhi,11-08-2025,Budget,
C05360,53,Other,Kolkata,21-07-2025,Budget,
C05361,54,Male,Chennai,24-01-2025,Regular,
C05362,39,Male,Guntur,07-01-2025,Budget,
C05363,38,Male,Delhi,06-08-2024,Regular,
C05364,38,Male,Mumbai,28-01-2023,Regular,
C05365,27,Female,Mumbai,29-02-2024,Regular,
C05366,44,Female,Kolkata,10-03-2025,Regular,
C05367,58,Female,Ahmedabad,08-06-2025,Budget,
C05368,30,Male,Chennai,04-09-2024,Budget,
C05369,20,Male,Bengaluru,15-02-2025,Regular,
C05370,44,Male,Hyderabad,24-01-2023,Regular,
C05371,36,Male,Delhi,27-05-2024,Budget,
C05372,55,Female,Vijayawada,09-07-2024,Regular,
C05373,58,Female,Vijayawada,04-09-2025,Budget,
C05374,62,Female,Pune,07-12-2023,Budget,
C05375,36,Female,Pune,09-09-2023,Budget,
C05376,60,Male,Pune,21-01-2024,Regular,
C05377,23,Male,Chennai,06-07-2023,Regular,
C05378,35,Male,Delhi,03-09-2024,Regular,
C05379,30,Female,Vijayawada,04-12-2024,Budget,
C05380,61,Male,Kolkata,27-05-2025,Budget,
C05381,46,Male,Chennai,30-11-2025,Budget,
C05382,35,Female,Hyderabad,22-03-2023,Regular,
C05383,25,Male,Ahmedabad,28-09-2023,Regular,
C05384,54,Female,Vijayawada,26-11-2023,Regular,
C05385,48,Male,Bengaluru,01-10-2023,Budget,
C05386,58,Female,Mumbai,24-06-2025,Budget,
C05387,38,Male,Guntur,02-06-2023,Budget,
C05388,25,Female,Chennai,02-02-2023,Premium,
C05389,33,Female,Bengaluru,31-07-2025,Regular,
C05390,47,Male,Mumbai,18-11-2025,Regular,
C05391,29,Female,Mumbai,05-09-2023,Regular,
C05392,21,Female,Delhi,31-12-2023,Regular,
C05393,56,Female,Vijayawada,04-07-2024,Regular,
C05394,42,Female,Vijayawada,29-07-2024,Regular,
C05395,36,Female,Pune,21-12-2025,Regular,
C05396,43,Male,Hyderabad,18-03-2024,Budget,
C05397,52,Male,Chennai,14-01-2023,Regular,
C05398,18,Male,Bengaluru,07-04-2024,Premium,
C05399,38,Female,Hyderabad,01-09-2024,Budget,
C05400,29,Female,Mumbai,19-07-2024,Regular,
C05401,22,Female,Hyderabad,14-07-2024,Premium,
C05402,19,Male,Pune,07-10-2025,Regular,
C05403,38,Female,Chennai,03-06-2025,Regular,
C05404,43,Female,Ahmedabad,03-10-2023,Budget,
C05405,41,Male,Pune,25-01-2024,Regular,
C05406,54,Female,Vijayawada,01-01-2025,Premium,
C05407,39,Male,Delhi,25-03-2024,Premium,
C05408,45,Female,Bengaluru,14-04-2024,Budget,
C05409,56,Male,Vijayawada,03-07-2023,Premium,
C05410,48,Female,Mumbai,06-10-2023,Regular,
C05411,60,Male,Ahmedabad,22-03-2025,Regular,
C05412,28,Male,Ahmedabad,12-07-2025,Budget,
C05413,54,Female,Vijayawada,09-05-2025,Budget,
C05414,50,Female,Kolkata,04-12-2023,Regular,
C05415,45,Male,Pune,30-05-2023,Regular,
C05416,18,Male,Mumbai,24-06-2023,Premium,
C05417,43,Female,Delhi,06-03-2024,Budget,
C05418,58,Female,Ahmedabad,20-07-2024,Premium,
C05419,48,Male,Pune,04-09-2025,Regular,
C05420,18,Male,Hyderabad,11-09-2025,Budget,
C05421,31,Male,Mumbai,03-01-2023,Budget,
C05422,44,Female,Vijayawada,13-02-2025,Regular,
C05423,56,Female,Chennai,24-11-2023,Regular,
C05424,38,Female,Delhi,05-08-2023,Budget,
C05425,58,Male,Guntur,30-08-2024,Regular,
C05426,55,Female,Chennai,07-02-2023,Regular,
C05427,30,Male,Kolkata,01-01-2024,Regular,
C05428,27,Female,Ahmedabad,27-08-2024,Regular,
C05429,60,Male,Mumbai,25-10-2023,Regular,
C05430,45,Male,Guntur,11-10-2024,Budget,
C05431,57,Male,Delhi,18-05-2024,Budget,
C05432,61,Male,Chennai,25-05-2025,Budget,
C05433,37,Male,Chennai,18-07-2023,Premium,
C05434,20,Female,Chennai,04-03-2023,Regular,
C05435,60,Female,Pune,02-08-2024,Budget,
C05436,45,Female,Chennai,09-10-2023,Regular,
C05437,23,Female,Mumbai,12-02-2025,Regular,
C05438,42,Male,Ahmedabad,13-04-2023,Regular,
C05439,19,Female,Guntur,21-09-2024,Budget,
C05440,31,Male,Kolkata,19-12-2025,Regular,
C05441,34,Male,Pune,12-04-2023,Regular,
C05442,39,Male,Kolkata,27-11-2023,Budget,
C05443,44,Male,Delhi,13-07-2025,Budget,
C05444,57,Female,Chennai,07-08-2024,Budget,
C05445,34,Male,Ahmedabad,11-07-2023,Regular,
C05446,52,Male,Bengaluru,22-08-2023,Budget,
C05447,62,Female,Vijayawada,17-04-2025,Budget,
C05448,53,Male,Delhi,31-07-2025,Regular,
C05449,29,Female,Guntur,30-01-2024,Premium,
C05450,49,Male,Hyderabad,02-06-2024,Regular,
C05451,31,Female,Delhi,07-05-2025,Regular,
C05452,40,Female,Delhi,13-07-2023,Regular,
C05453,47,Male,Mumbai,14-08-2023,Regular,
C05454,31,Female,Pune,28-04-2025,Premium,
C05455,18,Male,Kolkata,24-07-2023,Premium,
C05456,57,Male,Vijayawada,24-04-2025,Regular,
C05457,52,Female,Guntur,28-06-2024,Regular,
C05458,23,Female,Chennai,20-12-2025,Budget,
C05459,35,Male,Vijayawada,06-02-2023,Regular,
C05460,30,Male,Delhi,01-11-2025,Regular,
C05461,63,Male,Delhi,04-09-2023,Regular,
C05462,62,Female,Hyderabad,08-02-2023,Regular,
C05463,50,Female,Kolkata,03-03-2025,Budget,
C05464,38,Male,Guntur,06-08-2024,Regular,
C05465,20,Other,Chennai,05-07-2025,Budget,
C05466,29,Male,Guntur,29-04-2023,Budget,
C05467,22,Female,Hyderabad,30-03-2023,Budget,
C05468,55,Female,Vijayawada,13-09-2024,Budget,
C05469,22,Female,Chennai,23-08-2025,Budget,
C05470,49,Male,Delhi,20-03-2024,Regular,
C05471,62,Male,Hyderabad,23-05-2025,Regular,
C05472,32,Male,Guntur,19-09-2025,Regular,
C05473,50,Female,Pune,10-08-2025,Regular,
C05474,59,Other,Vijayawada,10-07-2024,Premium,
C05475,38,Male,Mumbai,03-02-2025,Premium,
C05476,39,Male,Hyderabad,29-07-2024,Regular,
C05477,27,Male,Kolkata,08-01-2025,Regular,
C05478,38,Female,Bengaluru,12-09-2024,Regular,
C05479,59,Female,Kolkata,28-07-2024,Regular,
C05480,49,Male,Hyderabad,23-04-2024,Budget,
C05481,27,Female,Bengaluru,15-12-2024,Regular,
C05482,42,Male,Kolkata,02-04-2025,Budget,
C05483,51,Female,Kolkata,03-10-2025,Regular,
C05484,21,Male,Bengaluru,02-11-2024,Regular,
C05485,53,Male,Bengaluru,21-04-2023,Premium,
C05486,27,Female,Guntur,05-10-2024,Budget,
C05487,31,Female,Hyderabad,12-12-2023,Regular,
C05488,37,Male,Chennai,30-01-2023,Regular,
C05489,41,Female,Vijayawada,21-03-2023,Premium,
C05490,61,Female,Pune,09-10-2024,Premium,
C05491,28,Male,Hyderabad,31-10-2025,Budget,
C05492,30,Female,Guntur,07-07-2024,Premium,
C05493,35,Female,Mumbai,02-05-2024,Premium,
C05494,58,Male,Ahmedabad,08-04-2023,Premium,
C05495,63,Female,Kolkata,09-01-2025,Regular,
C05496,39,Female,Mumbai,02-03-2023,Regular,
C05497,50,Male,Mumbai,10-07-2025,Budget,
C05498,61,Female,Pune,12-06-2025,Budget,
C05499,57,Male,Mumbai,21-12-2025,Budget,
C05500,50,Female,Bengaluru,08-11-2023,Regular,
C05501,43,Female,Ahmedabad,27-06-2023,Premium,
C05502,64,Male,Kolkata,24-11-2023,Regular,
C05503,29,Female,Kolkata,25-05-2025,Regular,
C05504,35,Male,Ahmedabad,28-08-2023,Regular,
C05505,51,Female,Pune,29-08-2025,Regular,
C05506,18,Female,Vijayawada,18-06-2023,Regular,
C05507,41,Male,Guntur,23-02-2023,Regular,
C05508,58,Female,Vijayawada,29-08-2023,Regular,
C05509,26,Male,Bengaluru,05-04-2025,Regular,
C05510,55,Female,Bengaluru,21-10-2024,Regular,
C05511,37,Female,Delhi,24-01-2024,Regular,
C05512,58,Female,Kolkata,19-12-2024,Regular,
C05513,47,Male,Chennai,11-12-2024,Regular,
C05514,25,Female,Bengaluru,30-08-2024,Premium,
C05515,52,Female,Hyderabad,16-07-2024,Regular,
C05516,20,Female,Pune,22-04-2023,Regular,
C05517,29,Female,Vijayawada,12-10-2023,Regular,
C05518,59,Female,Delhi,31-07-2024,Budget,
C05519,59,Male,Ahmedabad,29-05-2023,Regular,
C05520,20,Male,Hyderabad,05-06-2024,Budget,
C05521,35,Other,Chennai,09-05-2023,Budget,
C05522,22,Male,Kolkata,12-05-2025,Budget,
C05523,30,Female,Delhi,24-04-2023,Regular,
C05524,63,Female,Hyderabad,12-04-2023,Regular,
C05525,27,Female,Chennai,29-11-2024,Regular,
C05526,48,Female,Ahmedabad,30-08-2023,Regular,
C05527,55,Female,Kolkata,20-01-2024,Regular,
C05528,59,Female,Guntur,11-12-2023,Premium,
C05529,34,Female,Mumbai,26-08-2023,Premium,
C05530,50,Male,Vijayawada,14-04-2025,Regular,
C05531,40,Male,Vijayawada,27-01-2025,Budget,
C05532,23,Male,Mumbai,19-09-2023,Premium,
C05533,28,Female,Chennai,22-01-2025,Regular,
C05534,53,Male,Vijayawada,20-02-2025,Budget,
C05535,50,Female,Mumbai,13-08-2024,Budget,
C05536,42,Female,Delhi,25-09-2024,Budget,
C05537,54,Male,Vijayawada,20-10-2025,Regular,
C05538,50,Other,Chennai,11-05-2024,Regular,
C05539,33,Male,Guntur,27-02-2024,Budget,
C05540,31,Female,Bengaluru,13-08-2024,Budget,
C05541,62,Male,Chennai,04-07-2025,Regular,
C05542,63,Male,Mumbai,15-02-2025,Regular,
C05543,19,Male,Delhi,24-03-2023,Regular,
C05544,55,Female,Chennai,17-05-2024,Budget,
C05545,24,Male,Guntur,21-03-2025,Regular,
C05546,58,Female,Kolkata,03-09-2023,Premium,
C05547,45,Female,Kolkata,18-12-2025,Budget,
C05548,50,Male,Ahmedabad,03-06-2025,Regular,
C05549,50,Male,Kolkata,16-07-2025,Regular,
C05550,46,Male,Kolkata,31-03-2023,Budget,
C05551,29,Female,Kolkata,26-09-2024,Premium,
C05552,55,Female,Ahmedabad,31-07-2024,Premium,
C05553,44,Male,Vijayawada,17-11-2024,Regular,
C05554,43,Female,Bengaluru,20-07-2025,Budget,
C05555,32,Female,Pune,22-01-2024,Budget,
C05556,18,Female,Bengaluru,07-08-2024,Regular,
C05557,44,Male,Bengaluru,14-01-2025,Budget,
C05558,34,Male,Vijayawada,04-04-2025,Regular,
C05559,48,Male,Delhi,23-04-2025,Budget,
C05560,35,Female,Ahmedabad,04-01-2024,Regular,
C05561,63,Female,Ahmedabad,29-12-2025,Premium,
C05562,50,Male,Hyderabad,11-01-2023,Budget,
C05563,39,Male,Delhi,23-06-2024,Regular,
C05564,51,Female,Bengaluru,28-10-2024,Regular,
C05565,48,Male,Mumbai,09-03-2023,Budget,
C05566,47,Female,Bengaluru,09-05-2024,Premium,
C05567,45,Male,Kolkata,14-10-2024,Regular,
C05568,61,Male,Bengaluru,27-10-2024,Regular,
C05569,32,Female,Delhi,11-05-2023,Regular,
C05570,38,Male,Mumbai,31-10-2023,Budget,
C05571,29,Female,Vijayawada,26-09-2023,Budget,
C05572,44,Male,Ahmedabad,01-12-2024,Regular,
C05573,64,Male,Mumbai,27-12-2023,Regular,
C05574,46,Female,Chennai,17-09-2024,Premium,
C05575,27,Male,Ahmedabad,11-03-2025,Regular,
C05576,61,Female,Kolkata,23-05-2025,Budget,
C05577,55,Female,Pune,21-07-2023,Budget,
C05578,38,Female,Hyderabad,16-09-2025,Premium,
C05579,24,Male,Hyderabad,01-07-2023,Budget,
C05580,36,Male,Kolkata,24-01-2023,Premium,
C05581,55,Male,Delhi,19-02-2023,Budget,
C05582,45,Female,Guntur,09-08-2023,Budget,
C05583,26,Male,Hyderabad,14-08-2025,Budget,
C05584,25,Male,Bengaluru,16-08-2023,Regular,
C05585,63,Female,Ahmedabad,29-01-2025,Budget,
C05586,39,Male,Vijayawada,03-04-2024,Premium,
C05587,50,Female,Ahmedabad,13-02-2023,Regular,
C05588,34,Male,Hyderabad,01-05-2024,Budget,
C05589,22,Female,Hyderabad,31-01-2023,Regular,
C05590,37,Female,Guntur,05-06-2024,Regular,
C05591,50,Male,Delhi,03-09-2024,Regular,
C05592,33,Female,Delhi,24-07-2024,Regular,
C05593,46,Female,Vijayawada,06-11-2023,Premium,
C05594,38,Male,Chennai,19-04-2025,Regular,
C05595,33,Female,Chennai,15-10-2024,Regular,
C05596,29,Female,Kolkata,06-10-2023,Regular,
C05597,30,Female,Vijayawada,20-04-2024,Regular,
C05598,30,Female,Mumbai,29-04-2023,Regular,
C05599,51,Male,Bengaluru,08-10-2025,Budget,
C05600,33,Male,Hyderabad,04-04-2025,Budget,
C05601,52,Male,Hyderabad,12-11-2023,Premium,
C05602,32,Male,Mumbai,09-01-2025,Premium,
C05603,33,Male,Pune,29-10-2024,Budget,
C05604,61,Male,Delhi,01-03-2023,Premium,
C05605,59,Male,Chennai,19-08-2025,Regular,
C05606,36,Female,Kolkata,12-11-2025,Budget,
C05607,30,Male,Guntur,02-12-2025,Premium,
C05608,51,Female,Chennai,09-12-2025,Premium,
C05609,21,Female,Kolkata,14-10-2025,Regular,
C05610,39,Female,Pune,20-03-2025,Regular,
C05611,46,Male,Kolkata,04-03-2023,Budget,
C05612,49,Female,Hyderabad,24-05-2024,Regular,
C05613,23,Female,Kolkata,26-09-2023,Regular,
C05614,18,Female,Ahmedabad,29-08-2023,Regular,
C05615,31,Male,Kolkata,28-06-2025,Budget,
C05616,23,Male,Guntur,08-06-2025,Regular,
C05617,41,Female,Ahmedabad,25-07-2024,Regular,
C05618,61,Male,Vijayawada,17-03-2025,Regular,
C05619,31,Female,Kolkata,22-05-2023,Budget,
C05620,39,Female,Delhi,01-09-2023,Regular,
C05621,28,Female,Guntur,31-07-2025,Budget,
C05622,20,Other,Kolkata,09-05-2024,Regular,
C05623,51,Female,Pune,21-08-2024,Budget,
C05624,30,Female,Pune,21-05-2024,Premium,
C05625,43,Female,Mumbai,10-08-2023,Regular,
C05626,50,Male,Kolkata,23-06-2025,Regular,
C05627,57,Female,Delhi,10-04-2025,Regular,
C05628,26,Female,Bengaluru,18-01-2025,Budget,
C05629,45,Other,Delhi,22-01-2024,Budget,
C05630,60,Male,Vijayawada,05-12-2024,Budget,
C05631,40,Male,Mumbai,09-11-2025,Regular,
C05632,19,Female,Kolkata,12-12-2024,Premium,
C05633,30,Male,Delhi,25-06-2024,Budget,
C05634,55,Female,Chennai,24-10-2023,Regular,
C05635,55,Female,Mumbai,26-07-2024,Budget,
C05636,32,Male,Vijayawada,12-02-2024,Regular,
C05637,27,Male,Bengaluru,31-10-2024,Regular,
C05638,31,Female,Kolkata,20-02-2023,Regular,
C05639,29,Male,Guntur,11-05-2025,Premium,
C05640,52,Female,Bengaluru,21-02-2024,Regular,
C05641,57,Female,Ahmedabad,19-04-2024,Regular,
C05642,20,Female,Kolkata,18-08-2024,Budget,
C05643,52,Male,Mumbai,24-04-2024,Budget,
C05644,53,Male,Bengaluru,10-04-2025,Premium,
C05645,46,Female,Vijayawada,26-09-2023,Regular,
C05646,58,Male,Bengaluru,10-04-2025,Budget,
C05647,19,Male,Vijayawada,18-08-2023,Budget,
C05648,50,Female,Kolkata,10-02-2024,Budget,
C05649,23,Male,Guntur,05-10-2024,Regular,
C05650,60,Male,Chennai,28-08-2025,Regular,
C05651,41,Other,Hyderabad,12-09-2023,Premium,
C05652,22,Male,Kolkata,05-10-2024,Regular,
C05653,53,Male,Mumbai,12-03-2023,Regular,
C05654,53,Male,Pune,24-03-2023,Budget,
C05655,39,Female,Delhi,20-04-2025,Budget,
C05656,32,Female,Mumbai,26-02-2025,Budget,
C05657,18,Female,Ahmedabad,17-02-2024,Budget,
C05658,60,Other,Pune,13-11-2024,Premium,
C05659,26,Male,Kolkata,21-02-2024,Regular,
C05660,57,Female,Kolkata,31-10-2023,Budget,
C05661,45,Male,Kolkata,17-04-2024,Regular,
C05662,50,Female,Mumbai,08-12-2023,Regular,
C05663,50,Female,Ahmedabad,11-06-2025,Regular,
C05664,58,Male,Chennai,26-03-2024,Budget,
C05665,19,Female,Vijayawada,18-12-2023,Budget,
C05666,64,Female,Guntur,10-08-2024,Budget,
C05667,20,Male,Pune,10-04-2025,Premium,
C05668,64,Female,Bengaluru,27-10-2023,Regular,
C05669,30,Other,Vijayawada,25-10-2025,Regular,
C05670,57,Male,Pune,22-05-2024,Premium,
C05671,21,Male,Guntur,24-12-2024,Budget,
C05672,39,Other,Hyderabad,14-11-2025,Budget,
C05673,43,Male,Mumbai,17-04-2024,Budget,
C05674,62,Male,Chennai,07-08-2023,Regular,
C05675,23,Female,Guntur,29-03-2025,Regular,
C05676,19,Female,Delhi,08-01-2023,Budget,
C05677,48,Male,Bengaluru,16-05-2024,Budget,
C05678,20,Male,Kolkata,09-12-2025,Regular,
C05679,54,Female,Bengaluru,29-03-2024,Regular,
C05680,19,Female,Delhi,19-01-2025,Budget,
C05681,63,Female,Vijayawada,29-07-2024,Regular,
C05682,43,Female,Delhi,24-08-2023,Budget,
C05683,62,Male,Delhi,14-12-2023,Budget,
C05684,23,Female,Hyderabad,27-07-2024,Budget,
C05685,30,Female,Delhi,25-04-2023,Regular,
C05686,39,Female,Vijayawada,30-03-2024,Regular,
C05687,19,Male,Vijayawada,30-03-2024,Regular,
C05688,22,Male,Vijayawada,03-07-2025,Budget,
C05689,33,Female,Mumbai,16-05-2023,Regular,
C05690,52,Female,Hyderabad,11-07-2025,Regular,
C05691,51,Other,Chennai,25-03-2024,Regular,
C05692,22,Male,Chennai,14-12-2024,Regular,
C05693,20,Female,Hyderabad,01-09-2024,Regular,
C05694,48,Male,Ahmedabad,25-11-2023,Budget,
C05695,34,Female,Pune,16-10-2025,Budget,
C05696,55,Female,Ahmedabad,03-09-2023,Budget,
C05697,32,Female,Bengaluru,09-02-2023,Regular,
C05698,35,Male,Kolkata,01-04-2025,Regular,
C05699,28,Other,Hyderabad,11-11-2024,Regular,
C05700,30,Male,Ahmedabad,02-09-2025,Budget,
C05701,51,Female,Guntur,16-05-2024,Budget,
C05702,40,Female,Chennai,19-01-2023,Budget,
C05703,48,Female,Mumbai,23-01-2023,Budget,
C05704,21,Female,Delhi,19-04-2024,Regular,
C05705,43,Female,Pune,01-10-2023,Budget,
C05706,39,Male,Pune,06-10-2025,Budget,
C05707,60,Male,Bengaluru,10-05-2023,Regular,
C05708,37,Female,Mumbai,22-08-2025,Budget,
C05709,22,Female,Pune,26-08-2023,Premium,
C05710,50,Female,Kolkata,11-05-2023,Premium,
C05711,25,Male,Kolkata,28-10-2023,Regular,
C05712,60,Male,Kolkata,07-06-2023,Budget,
C05713,36,Female,Delhi,15-03-2024,Regular,
C05714,54,Female,Pune,28-12-2023,Regular,
C05715,48,Female,Mumbai,02-08-2024,Regular,
C05716,39,Male,Chennai,11-08-2024,Budget,
C05717,45,Male,Mumbai,02-01-2023,Budget,
C05718,26,Male,Delhi,17-05-2023,Budget,
C05719,21,Male,Bengaluru,27-06-2023,Regular,
C05720,54,Female,Chennai,02-08-2023,Regular,
C05721,63,Male,Bengaluru,13-04-2023,Premium,
C05722,58,Male,Delhi,11-12-2023,Budget,
C05723,32,Other,Delhi,24-08-2024,Regular,
C05724,34,Male,Bengaluru,05-12-2023,Budget,
C05725,34,Female,Bengaluru,27-12-2023,Budget,
C05726,51,Male,Pune,29-05-2024,Regular,
C05727,47,Male,Chennai,29-12-2023,Budget,
C05728,55,Male,Guntur,31-08-2023,Premium,
C05729,62,Female,Bengaluru,24-03-2024,Premium,
C05730,36,Male,Delhi,27-01-2023,Budget,
C05731,49,Female,Guntur,23-06-2024,Budget,
C05732,41,Female,Bengaluru,27-10-2025,Budget,
C05733,62,Male,Delhi,11-03-2024,Premium,
C05734,34,Female,Delhi,29-04-2023,Budget,
C05735,26,Male,Pune,13-02-2025,Regular,
C05736,35,Male,Guntur,19-05-2023,Budget,
C05737,47,Female,Pune,01-08-2023,Regular,
C05738,62,Male,Mumbai,10-06-2023,Budget,
C05739,56,Other,Mumbai,25-08-2025,Regular,
C05740,18,Female,Kolkata,10-12-2025,Regular,
C05741,41,Male,Chennai,15-09-2024,Budget,
C05742,25,Male,Kolkata,07-11-2024,Budget,
C05743,35,Female,Mumbai,07-12-2024,Regular,
C05744,62,Female,Hyderabad,30-10-2024,Regular,
C05745,64,Male,Pune,18-08-2024,Regular,
C05746,25,Female,Chennai,16-12-2025,Regular,
C05747,24,Male,Mumbai,13-03-2025,Premium,
C05748,50,Other,Mumbai,07-04-2023,Budget,
C05749,37,Male,Bengaluru,05-03-2024,Premium,
C05750,38,Female,Chennai,03-12-2025,Premium,
C05751,59,Female,Vijayawada,18-03-2024,Regular,
C05752,61,Female,Mumbai,12-08-2023,Premium,
C05753,60,Female,Ahmedabad,08-08-2025,Regular,
C05754,54,Female,Delhi,13-11-2024,Regular,
C05755,64,Male,Hyderabad,08-09-2024,Budget,
C05756,51,Male,Guntur,04-04-2024,Budget,
C05757,59,Female,Vijayawada,17-05-2023,Regular,
C05758,43,Male,Chennai,25-02-2024,Premium,
C05759,20,Female,Bengaluru,24-04-2024,Premium,
C05760,56,Male,Vijayawada,16-10-2025,Regular,
C05761,61,Female,Hyderabad,03-12-2023,Premium,
C05762,32,Female,Guntur,13-06-2023,Regular,
C05763,38,Female,Bengaluru,13-04-2024,Regular,
C05764,44,Male,Guntur,27-12-2025,Budget,
C05765,48,Other,Vijayawada,12-06-2024,Regular,
C05766,49,Female,Chennai,20-02-2024,Regular,
C05767,36,Female,Chennai,31-12-2024,Regular,
C05768,58,Female,Bengaluru,11-12-2024,Regular,
C05769,56,Male,Ahmedabad,24-11-2023,Regular,
C05770,62,Male,Mumbai,25-11-2025,Premium,
C05771,45,Male,Kolkata,11-10-2024,Regular,
C05772,21,Female,Kolkata,05-03-2023,Regular,
C05773,57,Female,Pune,22-03-2024,Regular,
C05774,21,Male,Chennai,07-10-2025,Regular,
C05775,27,Other,Mumbai,06-03-2024,Regular,
C05776,31,Male,Pune,13-09-2024,Premium,
C05777,26,Female,Hyderabad,01-11-2024,Regular,
C05778,52,Female,Delhi,10-02-2025,Regular,
C05779,38,Male,Ahmedabad,13-08-2025,Budget,
C05780,28,Male,Delhi,13-06-2023,Regular,
C05781,18,Female,Mumbai,19-07-2024,Premium,
C05782,28,Female,Guntur,07-08-2024,Premium,
C05783,50,Male,Pune,16-06-2023,Premium,
C05784,55,Female,Ahmedabad,07-01-2025,Regular,
C05785,31,Female,Hyderabad,10-05-2023,Regular,
C05786,21,Male,Vijayawada,14-05-2024,Budget,
C05787,44,Female,Ahmedabad,28-12-2023,Regular,
C05788,54,Male,Guntur,19-06-2023,Budget,
C05789,21,Female,Kolkata,19-06-2025,Premium,
C05790,55,Female,Pune,25-09-2023,Budget,
C05791,26,Male,Pune,07-10-2023,Premium,
C05792,30,Female,Kolkata,24-07-2025,Regular,
C05793,47,Male,Delhi,18-08-2025,Budget,
C05794,20,Female,Ahmedabad,07-02-2023,Regular,
C05795,32,Female,Mumbai,01-11-2023,Regular,
C05796,24,Male,Ahmedabad,15-02-2025,Regular,
C05797,28,Female,Mumbai,02-05-2025,Regular,
C05798,54,Male,Delhi,30-12-2025,Regular,
C05799,28,Female,Hyderabad,30-08-2024,Budget,
C05800,20,Female,Vijayawada,09-01-2023,Premium,
C05801,28,Female,Kolkata,14-08-2025,Premium,
C05802,22,Female,Chennai,26-06-2023,Regular,
C05803,47,Female,Hyderabad,13-05-2023,Budget,
C05804,63,Male,Guntur,08-01-2025,Regular,
C05805,25,Male,Hyderabad,23-10-2024,Budget,
C05806,52,Female,Delhi,07-03-2023,Premium,
C05807,35,Male,Hyderabad,05-07-2023,Budget,
C05808,21,Male,Kolkata,07-10-2024,Budget,
C05809,50,Male,Chennai,07-10-2023,Budget,
C05810,27,Other,Delhi,18-01-2025,Regular,
C05811,42,Female,Pune,26-03-2024,Regular,
C05812,41,Male,Mumbai,06-10-2024,Regular,
C05813,46,Male,Kolkata,04-06-2024,Regular,
C05814,24,Female,Pune,04-02-2024,Premium,
C05815,29,Male,Delhi,10-01-2024,Regular,
C05816,52,Other,Mumbai,02-02-2025,Budget,
C05817,61,Female,Delhi,17-07-2024,Regular,
C05818,18,Female,Mumbai,12-10-2024,Regular,
C05819,37,Male,Pune,24-09-2024,Regular,
C05820,59,Female,Ahmedabad,16-08-2023,Regular,
C05821,31,Other,Pune,26-09-2025,Regular,
C05822,39,Male,Hyderabad,08-09-2024,Budget,
C05823,60,Female,Guntur,25-02-2025,Regular,
